Site	year	DOY	time	T_R1	T_C	T_S	VZA	T_A1	T_A0	u	ea	p	S_dn	L_dn	LAI	h_C	f_c	f_g	w_C
1	2021	135	9.5	285.28083078788075	285.28083078788075	292.195	0.0	282.44	0.0	1.72226	9.98686	992.8410000000001	147.89	362.584	1.0	3.0	1.0	1.0	1.0
1	2021	135	10.0	285.80954004411143	285.80954004411143	292.398	0.0	282.897	0.0	1.12242	10.0553	992.99	174.33	360.427	1.0	3.0	1.0	1.0	1.0
1	2021	135	10.5	286.0637757194649	286.0637757194649	292.665	0.0	282.878	0.0	2.16205	10.289900000000001	993.1339999999999	181.068	359.986	1.0	3.0	1.0	1.0	1.0
1	2021	135	11.0	287.2551698738485	287.2551698738485	292.93	0.0	283.601	0.0	2.82632	10.290899999999999	993.3019999999999	268.953	359.587	1.0	3.0	1.0	1.0	1.0
1	2021	135	11.5	288.1318943027572	288.1318943027572	293.268	0.0	284.01	0.0	1.9004	10.2764	993.159	307.197	360.691	1.0	3.0	1.0	1.0	1.0
1	2021	135	12.0	289.74904647191505	289.74904647191505	293.658	0.0	284.974	0.0	2.3263	10.281099999999999	992.9889999999999	342.057	363.456	1.0	3.0	1.0	1.0	1.0
1	2021	135	12.5	290.8458687355408	290.8458687355408	294.213	0.0	285.346	0.0	3.1872	10.1914	992.998	383.289	364.384	1.0	3.0	1.0	1.0	1.0
1	2021	135	13.0	292.1133630160702	292.1133630160702	294.768	0.0	285.791	0.0	2.88245	10.3402	992.699	407.614	366.061	1.0	3.0	1.0	1.0	1.0
1	2021	135	13.5	293.75167799258537	293.75167799258537	295.373	0.0	286.447	0.0	3.03005	10.4179	992.4599999999999	492.225	368.013	1.0	3.0	1.0	1.0	1.0
1	2021	135	14.0	295.86645990153494	295.86645990153494	296.098	0.0	287.358	0.0	2.98642	10.2624	992.3879999999999	610.73	367.315	1.0	3.0	1.0	1.0	1.0
1	2021	135	14.5	299.59822451854416	299.59822451854416	296.93	0.0	288.257	0.0	3.60217	10.294400000000001	992.2969999999999	836.989	357.606	1.0	3.0	1.0	1.0	1.0
1	2021	135	15.0	299.9965066039475	299.9965066039475	298.143	0.0	288.504	0.0	3.24395	10.2956	992.1410000000001	788.58	355.345	1.0	3.0	1.0	1.0	1.0
1	2021	135	15.5	298.18440171364614	298.18440171364614	299.432	0.0	288.19	0.0	2.84456	10.2695	992.1039999999999	639.222	364.582	1.0	3.0	1.0	1.0	1.0
1	2021	135	16.0	296.59380770440526	296.59380770440526	300.41	0.0	287.668	0.0	3.22254	10.3981	991.8399999999999	585.171	362.785	1.0	3.0	1.0	1.0	1.0
1	2021	135	16.5	299.14525493764546	299.14525493764546	300.966	0.0	288.489	0.0	3.09283	10.2871	991.4749999999999	751.824	359.108	1.0	3.0	1.0	1.0	1.0
1	2021	135	17.0	294.0981839168689	294.0981839168689	301.315	0.0	286.856	0.0	3.09013	10.3468	991.372	390.148	352.624	1.0	3.0	1.0	1.0	1.0
1	2021	135	17.5	293.6911019522526	293.6911019522526	301.45	0.0	286.625	0.0	4.28854	10.210299999999998	991.2560000000001	475.407	334.271	1.0	3.0	1.0	1.0	1.0
1	2021	135	18.0	289.31739571550344	289.31739571550344	301.204	0.0	285.246	0.0	3.0872	10.124199999999998	991.2760000000001	129.001	361.127	1.0	3.0	1.0	1.0	1.0
1	2021	135	18.5	288.20015111145113	288.20015111145113	300.627	0.0	284.832	0.0	2.59502	10.110399999999998	991.297	80.6595	362.326	1.0	3.0	1.0	1.0	1.0
1	2021	135	19.0	287.0407576525744	287.0407576525744	299.729	0.0	284.323	0.0	3.39617	10.002899999999999	991.395	48.8277	354.553	1.0	3.0	1.0	1.0	1.0
1	2021	135	19.5	285.626934339635	285.626934339635	298.852	0.0	283.619	0.0	2.87226	9.94159	991.4499999999999	26.9076	332.112	1.0	3.0	1.0	1.0	1.0
1	2021	135	20.0	285.26519024997896	285.26519024997896	297.957	0.0	283.495	0.0	1.99351	10.011099999999999	991.5289999999999	7.63693	348.314	1.0	3.0	1.0	1.0	1.0
1	2021	135	20.5	284.4015343911011	284.4015343911011	297.119	0.0	283.174	0.0	1.38207	9.75953	991.683	-1.26802	336.681	1.0	3.0	1.0	1.0	1.0
1	2021	135	21.0	284.8175918113528	284.8175918113528	296.416	0.0	283.305	0.0	1.99797	10.0488	991.934	-1.19203	350.767	1.0	3.0	1.0	1.0	1.0
1	2021	135	21.5	284.63247054245846	284.63247054245846	295.797	0.0	282.869	0.0	1.44533	10.350200000000001	992.0730000000001	-2.35384	358.469	1.0	3.0	1.0	1.0	1.0
1	2021	135	22.0	284.060208137246	284.060208137246	295.274	0.0	282.284	0.0	1.60199	10.1806	992.288	-2.63308	360.164	1.0	3.0	1.0	1.0	1.0
1	2021	135	22.5	283.94326100646816	283.94326100646816	294.885	0.0	282.299	0.0	1.3869	10.7031	992.262	-1.70793	360.834	1.0	3.0	1.0	1.0	1.0
1	2021	135	23.0	283.7993409211728	283.7993409211728	294.482	0.0	282.156	0.0	1.48551	10.510599999999998	992.27	-1.67085	359.424	1.0	3.0	1.0	1.0	1.0
1	2021	135	23.5	283.6021441089745	283.6021441089745	294.135	0.0	282.365	0.0	1.26308	10.5359	992.3610000000001	-1.40351	356.341	1.0	3.0	1.0	1.0	1.0
1	2021	136	0.0	283.62450151574023	283.62450151574023	293.763	0.0	282.411	0.0	1.18553	10.7595	992.252	-1.54359	354.466	1.0	3.0	1.0	1.0	1.0
1	2021	136	0.5	283.45267503885464	283.45267503885464	293.502	0.0	282.474	0.0	1.01505	10.693	992.1910000000001	-1.40351	349.498	1.0	3.0	1.0	1.0	1.0
1	2021	136	1.0	283.48545588196924	283.48545588196924	293.235	0.0	282.551	0.0	0.665992	10.6276	992.3530000000001	-0.697637	353.312	1.0	3.0	1.0	1.0	1.0
1	2021	136	1.5	283.64391234687474	283.64391234687474	292.998	0.0	282.577	0.0	1.37642	10.6743	992.3230000000001	-0.488438	355.24	1.0	3.0	1.0	1.0	1.0
1	2021	136	2.0	283.60156359704405	283.60156359704405	292.793	0.0	282.54	0.0	1.91329	10.615699999999999	992.217	-0.270998	353.894	1.0	3.0	1.0	1.0	1.0
1	2021	136	2.5	283.7320867502381	283.7320867502381	292.647	0.0	282.648	0.0	1.38951	10.626	992.163	-0.0393679	357.328	1.0	3.0	1.0	1.0	1.0
1	2021	136	3.0	283.7997754383811	283.7997754383811	292.463	0.0	282.713	0.0	0.800883	10.713499999999998	992.0780000000001	-0.346987	357.253	1.0	3.0	1.0	1.0	1.0
1	2021	136	3.5	283.90483157728346	283.90483157728346	292.393	0.0	282.989	0.0	0.368591	10.8314	992.1730000000001	-0.283816	359.361	1.0	3.0	1.0	1.0	1.0
1	2021	136	4.0	283.8263415779764	283.8263415779764	292.25	0.0	282.726	0.0	1.2107	10.677000000000001	992.2570000000001	-0.202333	358.145	1.0	3.0	1.0	1.0	1.0
1	2021	136	4.5	283.83527148951123	283.83527148951123	292.217	0.0	282.898	0.0	0.446044	10.705499999999999	992.342	-0.204164	357.272	1.0	3.0	1.0	1.0	1.0
1	2021	136	5.0	283.7968446392164	283.7968446392164	292.05	0.0	282.958	0.0	0.154065	10.7508	992.197	-0.417484	356.007	1.0	3.0	1.0	1.0	1.0
1	2021	136	5.5	283.82167989735575	283.82167989735575	292.049	0.0	282.854	0.0	0.722536	10.6667	992.466	-0.0421145	358.216	1.0	3.0	1.0	1.0	1.0
1	2021	136	6.0	283.79524265833163	283.79524265833163	291.953	0.0	282.769	0.0	1.11841	10.5889	992.47	0.682073	357.124	1.0	3.0	1.0	1.0	1.0
1	2021	136	6.5	283.9431970182314	283.9431970182314	291.95	0.0	282.729	0.0	1.06855	10.631400000000003	992.287	10.2247	355.76	1.0	3.0	1.0	1.0	1.0
1	2021	136	7.0	284.3792341214642	284.3792341214642	291.95	0.0	282.88	0.0	1.21554	10.714699999999999	992.538	31.8235	357.72	1.0	3.0	1.0	1.0	1.0
1	2021	136	7.5	285.09822246555956	285.09822246555956	291.948	0.0	283.129	0.0	1.59421	10.819400000000002	992.8019999999999	76.2782	358.312	1.0	3.0	1.0	1.0	1.0
1	2021	136	8.0	286.01924803016715	286.01924803016715	291.95	0.0	283.498	0.0	1.20404	10.8307	992.787	110.939	358.544	1.0	3.0	1.0	1.0	1.0
1	2021	136	8.5	287.04928910418727	287.04928910418727	292.005	0.0	283.959	0.0	1.60838	10.8361	992.9039999999999	156.958	361.217	1.0	3.0	1.0	1.0	1.0
1	2021	136	9.0	288.5512890271869	288.5512890271869	292.293	0.0	284.585	0.0	1.94993	10.6389	993.08	224.512	362.57	1.0	3.0	1.0	1.0	1.0
1	2021	136	9.5	289.90150922055335	289.90150922055335	292.717	0.0	285.139	0.0	2.2041	10.5894	993.2730000000001	267.718	364.554	1.0	3.0	1.0	1.0	1.0
1	2021	136	10.0	292.08827116351404	292.08827116351404	293.275	0.0	285.945	0.0	2.21775	10.8766	993.5	377.609	365.973	1.0	3.0	1.0	1.0	1.0
1	2021	136	10.5	294.27966656159504	294.27966656159504	293.953	0.0	287.201	0.0	1.27496	10.9572	993.639	455.198	368.483	1.0	3.0	1.0	1.0	1.0
1	2021	136	11.0	294.67633623490957	294.67633623490957	294.815	0.0	287.94	0.0	0.73721	11.028	993.834	417.572	372.857	1.0	3.0	1.0	1.0	1.0
1	2021	136	11.5	295.20800743456147	295.20800743456147	295.686	0.0	288.189	0.0	2.32548	11.629800000000001	993.796	444.027	374.785	1.0	3.0	1.0	1.0	1.0
1	2021	136	12.0	294.6859204379095	294.6859204379095	296.477	0.0	287.687	0.0	3.28125	11.702000000000002	993.84	430.262	374.691	1.0	3.0	1.0	1.0	1.0
1	2021	136	12.5	294.2569120496318	294.2569120496318	297.115	0.0	287.596	0.0	3.14286	11.4805	993.668	424.76	374.811	1.0	3.0	1.0	1.0	1.0
1	2021	136	13.0	296.11949527395694	296.11949527395694	297.677	0.0	288.134	0.0	3.53743	11.4858	993.757	542.341	375.684	1.0	3.0	1.0	1.0	1.0
1	2021	136	13.5	296.7723647461633	296.7723647461633	298.221	0.0	288.203	0.0	3.57213	11.360899999999997	993.689	590.169	375.543	1.0	3.0	1.0	1.0	1.0
1	2021	136	14.0	297.0368631927894	297.0368631927894	298.955	0.0	288.125	0.0	3.85833	11.2992	993.7189999999999	609.576	375.21	1.0	3.0	1.0	1.0	1.0
1	2021	136	14.5	298.302307803834	298.302307803834	299.682	0.0	288.89	0.0	3.48957	11.406400000000001	993.687	659.867	372.988	1.0	3.0	1.0	1.0	1.0
1	2021	136	15.0	297.53653712705886	297.53653712705886	300.38	0.0	288.924	0.0	2.81064	11.3354	993.648	566.239	373.767	1.0	3.0	1.0	1.0	1.0
1	2021	136	15.5	296.47693476729245	296.47693476729245	301.018	0.0	288.936	0.0	1.04455	11.7594	993.7710000000002	428.072	372.256	1.0	3.0	1.0	1.0	1.0
1	2021	136	16.0	298.0702054332438	298.0702054332438	301.15	0.0	289.136	0.0	3.23976	11.453100000000001	993.557	651.711	355.096	1.0	3.0	1.0	1.0	1.0
1	2021	136	16.5	299.4664388805897	299.4664388805897	301.45	0.0	289.554	0.0	3.90552	11.4512	993.419	740.898	329.977	1.0	3.0	1.0	1.0	1.0
1	2021	136	17.0	297.62882590629806	297.62882590629806	302.09	0.0	289.24	0.0	3.59166	11.474000000000002	993.4389999999999	617.892	323.26	1.0	3.0	1.0	1.0	1.0
1	2021	136	17.5	296.03410650502406	296.03410650502406	302.412	0.0	288.79	0.0	3.50332	11.3595	993.279	518.817	322.396	1.0	3.0	1.0	1.0	1.0
1	2021	136	18.0	294.3717629769659	294.3717629769659	302.367	0.0	288.448	0.0	2.99828	11.329	993.142	411.876	322.617	1.0	3.0	1.0	1.0	1.0
1	2021	136	18.5	292.12281628544594	292.12281628544594	302.085	0.0	287.484	0.0	2.76282	11.212	993.2610000000001	302.404	322.524	1.0	3.0	1.0	1.0	1.0
1	2021	136	19.0	290.47107177405104	290.47107177405104	301.442	0.0	286.771	0.0	1.4168	11.3903	993.399	162.907	339.701	1.0	3.0	1.0	1.0	1.0
1	2021	136	19.5	287.8799914696171	287.8799914696171	300.751	0.0	285.359	0.0	2.15034	11.1339	993.432	62.7818	335.82	1.0	3.0	1.0	1.0	1.0
1	2021	136	20.0	285.6102849794979	285.6102849794979	299.807	0.0	284.025	0.0	2.91084	10.7595	993.639	10.6728	315.438	1.0	3.0	1.0	1.0	1.0
1	2021	136	20.5	284.5939964810635	284.5939964810635	298.788	0.0	283.475	0.0	2.68354	10.5875	993.7769999999999	-2.07414	316.813	1.0	3.0	1.0	1.0	1.0
1	2021	136	21.0	285.0225583841529	285.0225583841529	297.76	0.0	283.633	0.0	2.64844	10.614100000000002	994.1210000000001	-0.917365	347.49	1.0	3.0	1.0	1.0	1.0
1	2021	136	21.5	284.9810219518111	284.9810219518111	296.887	0.0	283.556	0.0	2.47522	10.511800000000001	994.529	-1.02998	351.149	1.0	3.0	1.0	1.0	1.0
1	2021	136	22.0	285.044374824204	285.044374824204	296.223	0.0	283.594	0.0	1.54276	10.563699999999997	994.85	-0.914619	356.076	1.0	3.0	1.0	1.0	1.0
1	2021	136	22.5	284.99136455793376	284.99136455793376	295.74	0.0	283.581	0.0	1.44665	10.5572	994.9860000000001	-0.957192	355.147	1.0	3.0	1.0	1.0	1.0
1	2021	136	23.0	284.8347666918609	284.8347666918609	295.256	0.0	283.485	0.0	1.19235	10.583	994.8960000000001	-1.13206	353.118	1.0	3.0	1.0	1.0	1.0
1	2021	136	23.5	284.74932498741913	284.74932498741913	294.95	0.0	283.364	0.0	1.31747	10.572000000000001	994.862	-0.951698	355.475	1.0	3.0	1.0	1.0	1.0
1	2021	137	0.0	284.62579931630535	284.62579931630535	294.61	0.0	283.286	0.0	1.19661	10.5461	995.028	-0.977333	354.161	1.0	3.0	1.0	1.0	1.0
1	2021	137	0.5	284.63750135696034	284.63750135696034	294.355	0.0	283.226	0.0	1.42306	10.508199999999999	995.1660000000002	-0.828101	356.932	1.0	3.0	1.0	1.0	1.0
1	2021	137	1.0	284.6003552636414	284.6003552636414	294.128	0.0	283.149	0.0	2.127	10.443699999999998	995.0350000000001	-0.639959	359.174	1.0	3.0	1.0	1.0	1.0
1	2021	137	1.5	284.6066954169219	284.6066954169219	293.877	0.0	283.189	0.0	1.61085	10.4383	995.05	-0.659643	359.561	1.0	3.0	1.0	1.0	1.0
1	2021	137	2.0	284.5291780230562	284.5291780230562	293.645	0.0	283.085	0.0	2.46269	10.4462	994.6560000000001	-0.685735	359.589	1.0	3.0	1.0	1.0	1.0
1	2021	137	2.5	284.5186497762259	284.5186497762259	293.452	0.0	283.077	0.0	1.98275	10.4846	994.622	-0.705419	359.937	1.0	3.0	1.0	1.0	1.0
1	2021	137	3.0	284.5118022947462	284.5118022947462	293.262	0.0	283.091	0.0	1.45285	10.527	994.5550000000001	-0.720068	360.091	1.0	3.0	1.0	1.0	1.0
1	2021	137	3.5	284.4591053272965	284.4591053272965	293.083	0.0	283.044	0.0	1.66223	10.490599999999999	994.593	-0.635839	359.954	1.0	3.0	1.0	1.0	1.0
1	2021	137	4.0	284.41392898426045	284.41392898426045	292.938	0.0	282.989	0.0	1.44195	10.5396	994.585	-0.712286	360.044	1.0	3.0	1.0	1.0	1.0
1	2021	137	4.5	284.3715425840599	284.3715425840599	292.813	0.0	282.929	0.0	2.16773	10.576199999999998	994.543	-0.700384	360.236	1.0	3.0	1.0	1.0	1.0
1	2021	137	5.0	284.27897341006053	284.27897341006053	292.65	0.0	282.857	0.0	2.14037	10.478599999999998	994.559	-0.612951	359.759	1.0	3.0	1.0	1.0	1.0
1	2021	137	5.5	284.16320664342123	284.16320664342123	292.507	0.0	282.728	0.0	1.44972	10.4654	994.588	-1.48591	359.786	1.0	3.0	1.0	1.0	1.0
1	2021	137	6.0	284.2059760614636	284.2059760614636	292.37	0.0	282.849	0.0	1.2608	10.524000000000001	994.692	-0.0489811	359.923	1.0	3.0	1.0	1.0	1.0
1	2021	137	6.5	284.3335671035418	284.3335671035418	292.25	0.0	282.909	0.0	1.80737	10.522	994.9689999999999	4.7269	359.93	1.0	3.0	1.0	1.0	1.0
1	2021	137	7.0	284.5265365219378	284.5265365219378	292.108	0.0	282.965	0.0	0.79817	10.608900000000002	995.4560000000001	14.0127	360.269	1.0	3.0	1.0	1.0	1.0
1	2021	137	7.5	284.7415412546172	284.7415412546172	292.05	0.0	282.862	0.0	2.00528	10.545499999999999	995.553	34.0771	360.12	1.0	3.0	1.0	1.0	1.0
1	2021	137	8.0	285.4810138589947	285.4810138589947	292.05	0.0	283.192	0.0	0.989743	10.6326	995.736	66.4417	360.693	1.0	3.0	1.0	1.0	1.0
1	2021	137	8.5	286.60128819467855	286.60128819467855	292.05	0.0	283.477	0.0	2.01543	10.6847	995.8589999999999	119.465	361.695	1.0	3.0	1.0	1.0	1.0
1	2021	137	9.0	287.81571549187277	287.81571549187277	292.255	0.0	284.005	0.0	1.61411	10.823	995.9269999999999	170.107	363.297	1.0	3.0	1.0	1.0	1.0
1	2021	137	9.5	288.7561591939112	288.7561591939112	292.563	0.0	284.35	0.0	1.40809	10.8916	996.109	201.654	364.386	1.0	3.0	1.0	1.0	1.0
1	2021	137	10.0	289.7555000840383	289.7555000840383	293.002	0.0	285.022	0.0	0.955286	11.0407	996.033	242.774	366.169	1.0	3.0	1.0	1.0	1.0
1	2021	137	10.5	290.83289824720634	290.83289824720634	293.48	0.0	285.399	0.0	1.44583	11.298800000000002	995.8799999999999	280.804	368.502	1.0	3.0	1.0	1.0	1.0
1	2021	137	11.0	291.9204344906958	291.9204344906958	294.025	0.0	285.873	0.0	1.4028	11.4485	995.9480000000001	353.284	370.045	1.0	3.0	1.0	1.0	1.0
1	2021	137	11.5	296.1565012247689	296.1565012247689	294.603	0.0	287.197	0.0	1.8398	11.5296	996.18	643.186	365.346	1.0	3.0	1.0	1.0	1.0
1	2021	137	12.0	301.68056127202624	301.68056127202624	295.572	0.0	288.743	0.0	2.24925	11.7954	996.284	949.774	334.693	1.0	3.0	1.0	1.0	1.0
1	2021	137	12.5	303.75013944396994	303.75013944396994	297.292	0.0	289.227	0.0	2.54328	11.8201	996.067	1010.53	319.216	1.0	3.0	1.0	1.0	1.0
1	2021	137	13.0	304.544733851084	304.544733851084	299.308	0.0	289.614	0.0	2.92963	11.795799999999998	996.074	1015.75	319.763	1.0	3.0	1.0	1.0	1.0
1	2021	137	13.5	304.5016983607022	304.5016983607022	301.227	0.0	289.68	0.0	3.54389	11.589	996.0130000000001	1017.26	319.212	1.0	3.0	1.0	1.0	1.0
1	2021	137	14.0	304.08925449858964	304.08925449858964	302.787	0.0	289.272	0.0	3.92241	11.236700000000003	995.877	1002.47	316.731	1.0	3.0	1.0	1.0	1.0
1	2021	137	14.5	303.64880007156523	303.64880007156523	304.009	0.0	289.299	0.0	3.81116	11.402999999999999	995.697	971.211	315.726	1.0	3.0	1.0	1.0	1.0
1	2021	137	15.0	303.61396755271636	303.61396755271636	304.93	0.0	290.111	0.0	2.16207	11.5053	995.539	923.213	318.354	1.0	3.0	1.0	1.0	1.0
1	2021	137	15.5	303.1381054906323	303.1381054906323	305.632	0.0	290.526	0.0	2.89403	11.7551	995.2239999999999	862.358	319.353	1.0	3.0	1.0	1.0	1.0
1	2021	137	16.0	301.37959758802066	301.37959758802066	306.093	0.0	290.245	0.0	4.3821	11.7987	994.923	797.712	316.91	1.0	3.0	1.0	1.0	1.0
1	2021	137	16.5	300.74375775177947	300.74375775177947	306.25	0.0	290.764	0.0	3.63731	11.8615	994.611	712.757	317.785	1.0	3.0	1.0	1.0	1.0
1	2021	137	17.0	298.82038914488214	298.82038914488214	306.24	0.0	290.072	0.0	3.49784	12.062899999999999	994.566	618.735	315.337	1.0	3.0	1.0	1.0	1.0
1	2021	137	17.5	295.42470248032487	295.42470248032487	305.812	0.0	288.219	0.0	4.63736	11.8713	994.4810000000001	519.088	309.617	1.0	3.0	1.0	1.0	1.0
1	2021	137	18.0	292.47572126028496	292.47572126028496	305.157	0.0	286.772	0.0	4.8428	11.7054	994.242	415.232	302.339	1.0	3.0	1.0	1.0	1.0
1	2021	137	18.5	290.7207008498586	290.7207008498586	304.113	0.0	286.24	0.0	3.40428	11.5471	993.992	309.983	296.666	1.0	3.0	1.0	1.0	1.0
1	2021	137	19.0	288.4529670109736	288.4529670109736	303.037	0.0	285.21	0.0	3.98437	11.47	993.915	195.327	291.337	1.0	3.0	1.0	1.0	1.0
1	2021	137	19.5	286.0467772411807	286.0467772411807	301.832	0.0	283.858	0.0	5.58474	11.256199999999998	994.2449999999999	42.9161	310.583	1.0	3.0	1.0	1.0	1.0
1	2021	137	20.0	285.67952777685394	285.67952777685394	300.566	0.0	283.545	0.0	4.74063	11.1822	994.472	9.38331	356.712	1.0	3.0	1.0	1.0	1.0
1	2021	137	20.5	285.31084185447224	285.31084185447224	299.419	0.0	283.23	0.0	4.45391	11.016199999999998	995.0799999999999	-0.390933	362.286	1.0	3.0	1.0	1.0	1.0
1	2021	137	21.0	284.85890998002367	284.85890998002367	298.475	0.0	283.011	0.0	4.14938	10.74	995.1949999999999	-0.919654	351.344	1.0	3.0	1.0	1.0	1.0
1	2021	137	21.5	284.7539901128132	284.7539901128132	297.714	0.0	283.02	0.0	5.50892	10.722199999999999	995.201	-0.793768	350.356	1.0	3.0	1.0	1.0	1.0
1	2021	137	22.0	284.51490812771453	284.51490812771453	296.957	0.0	282.893	0.0	6.06409	10.738299999999999	995.0400000000001	-1.32432	341.634	1.0	3.0	1.0	1.0	1.0
1	2021	137	22.5	284.36775723096554	284.36775723096554	296.342	0.0	282.804	0.0	5.74707	10.737300000000001	994.9889999999999	-1.26069	341.41	1.0	3.0	1.0	1.0	1.0
1	2021	137	23.0	284.51133262649927	284.51133262649927	295.788	0.0	282.853	0.0	3.62904	10.7813	995.471	-0.769965	357.072	1.0	3.0	1.0	1.0	1.0
1	2021	137	23.5	284.4778934949628	284.4778934949628	295.32	0.0	282.695	0.0	5.16789	10.602599999999999	995.442	-1.41816	360.526	1.0	3.0	1.0	1.0	1.0
1	2021	138	0.0	284.2981346453066	284.2981346453066	294.968	0.0	282.533	0.0	5.46802	10.374100000000002	995.4610000000001	-1.55275	359.021	1.0	3.0	1.0	1.0	1.0
1	2021	138	0.5	284.21908090147275	284.21908090147275	294.623	0.0	282.569	0.0	4.81769	10.4498	995.4469999999999	-1.04234	355.467	1.0	3.0	1.0	1.0	1.0
1	2021	138	1.0	284.0819508557249	284.0819508557249	294.338	0.0	282.401	0.0	5.24343	10.2774	995.303	-1.22087	355.033	1.0	3.0	1.0	1.0	1.0
1	2021	138	1.5	283.97237085899485	283.97237085899485	294.088	0.0	282.286	0.0	5.93242	10.009999999999998	995.1869999999999	-1.27122	355.662	1.0	3.0	1.0	1.0	1.0
1	2021	138	2.0	283.86205789720185	283.86205789720185	293.767	0.0	282.223	0.0	5.8625	9.67156	995.0400000000001	-1.24558	352.908	1.0	3.0	1.0	1.0	1.0
1	2021	138	2.5	283.7938560435274	283.7938560435274	293.52	0.0	282.171	0.0	5.52197	9.38983	994.747	-0.972755	357.494	1.0	3.0	1.0	1.0	1.0
1	2021	138	3.0	283.6808458039346	283.6808458039346	293.295	0.0	282.078	0.0	5.90995	9.62891	994.742	-1.13572	352.071	1.0	3.0	1.0	1.0	1.0
1	2021	138	3.5	283.6383750758513	283.6383750758513	293.043	0.0	282.145	0.0	5.34662	9.60313	994.7460000000001	-1.27122	345.993	1.0	3.0	1.0	1.0	1.0
1	2021	138	4.0	283.5246353981874	283.5246353981874	292.805	0.0	282.227	0.0	4.99345	9.86007	994.7710000000001	-1.95421	329.174	1.0	3.0	1.0	1.0	1.0
1	2021	138	4.5	283.43338454910275	283.43338454910275	292.578	0.0	282.33	0.0	5.06284	10.2121	994.585	-2.24031	317.532	1.0	3.0	1.0	1.0	1.0
1	2021	138	5.0	283.52331506541634	283.52331506541634	292.327	0.0	282.382	0.0	5.18856	10.214400000000001	994.558	-2.0096	325.345	1.0	3.0	1.0	1.0	1.0
1	2021	138	5.5	283.40942224341603	283.40942224341603	292.08	0.0	282.335	0.0	5.21213	10.1965	994.649	-2.22887	316.708	1.0	3.0	1.0	1.0	1.0
1	2021	138	6.0	283.3235595321417	283.3235595321417	291.96	0.0	282.179	0.0	5.55224	10.1199	994.697	-0.289309	324.029	1.0	3.0	1.0	1.0	1.0
1	2021	138	6.5	283.3948893327613	283.3948893327613	291.82	0.0	282.079	0.0	5.27035	10.0864	994.696	12.7365	330.359	1.0	3.0	1.0	1.0	1.0
1	2021	138	7.0	283.7114814259998	283.7114814259998	291.592	0.0	282.209	0.0	4.75002	10.395900000000001	994.932	43.2137	328.559	1.0	3.0	1.0	1.0	1.0
1	2021	138	7.5	284.4127248779154	284.4127248779154	291.55	0.0	282.652	0.0	4.77329	10.623000000000001	995.183	93.0229	319.906	1.0	3.0	1.0	1.0	1.0
1	2021	138	8.0	285.359927234347	285.359927234347	291.55	0.0	282.973	0.0	4.67436	10.5556	995.479	138.738	336.981	1.0	3.0	1.0	1.0	1.0
1	2021	138	8.5	286.97429922719294	286.97429922719294	291.735	0.0	283.543	0.0	5.39568	10.6634	995.561	319.173	310.315	1.0	3.0	1.0	1.0	1.0
1	2021	138	9.0	289.77695805881524	289.77695805881524	292.052	0.0	284.592	0.0	6.32678	10.878699999999998	995.362	527.938	292.623	1.0	3.0	1.0	1.0	1.0
1	2021	138	9.5	292.88196402017843	292.88196402017843	292.773	0.0	286.198	0.0	5.56066	10.944400000000002	995.1300000000001	623.578	298.017	1.0	3.0	1.0	1.0	1.0
1	2021	138	10.0	296.1596476030353	296.1596476030353	293.83	0.0	287.91	0.0	5.38178	10.9376	994.934	727.106	303.563	1.0	3.0	1.0	1.0	1.0
1	2021	138	10.5	299.38885563290586	299.38885563290586	295.064	0.0	289.617	0.0	4.16016	11.236700000000003	994.887	818.745	309.172	1.0	3.0	1.0	1.0	1.0
1	2021	138	11.0	303.008124693539	303.008124693539	296.499	0.0	291.487	0.0	2.81235	11.238900000000001	994.7	893.09	315.865	1.0	3.0	1.0	1.0	1.0
1	2021	138	11.5	305.58435826929264	305.58435826929264	298.184	0.0	293.12	0.0	2.53577	10.5888	994.625	951.255	321.886	1.0	3.0	1.0	1.0	1.0
1	2021	138	12.0	307.4715075777729	307.4715075777729	300.019	0.0	294.387	0.0	3.89426	9.83788	994.4369999999999	996.173	326.554	1.0	3.0	1.0	1.0	1.0
1	2021	138	12.5	308.46184646995795	308.46184646995795	301.742	0.0	294.677	0.0	4.16867	10.047600000000001	994.293	1025.18	327.745	1.0	3.0	1.0	1.0	1.0
1	2021	138	13.0	308.5287276990865	308.5287276990865	303.337	0.0	294.033	0.0	4.29104	10.4881	993.9569999999999	1039.66	325.411	1.0	3.0	1.0	1.0	1.0
1	2021	138	13.5	307.82675313790605	307.82675313790605	304.776	0.0	293.489	0.0	4.99516	10.764800000000001	993.4060000000001	1043.51	322.639	1.0	3.0	1.0	1.0	1.0
1	2021	138	14.0	307.8945198746421	307.8945198746421	305.894	0.0	293.95	0.0	5.34416	10.6379	993.105	1026.09	323.465	1.0	3.0	1.0	1.0	1.0
1	2021	138	14.5	306.4718506720657	306.4718506720657	306.795	0.0	293.338	0.0	6.22684	10.323099999999998	992.913	995.334	321.416	1.0	3.0	1.0	1.0	1.0
1	2021	138	15.0	305.0311178823025	305.0311178823025	307.463	0.0	292.721	0.0	6.3157	10.3393	992.7570000000001	950.06	318.741	1.0	3.0	1.0	1.0	1.0
