Site	year	DOY	time	T_R1	T_C	T_S	VZA	T_A1	T_A0	u	ea	p	S_dn	RN	L_dn	LAI	h_C	f_c	f_g	w_C
1	2021	37	5.0	278.27367919964354	278.27367919964354	313.15	0.0	281.579	0.0	2.55938	8.173449999999999	994.079	-3.25289	-76.6696	266.933	1.0	3.0	1.0	1.0	1.0
1	2021	37	5.5	279.6340934117087	279.6340934117087	313.15	0.0	282.314	0.0	3.0181	7.858	994.0289999999999	-3.44973	-83.5051	267.512	1.0	3.0	1.0	1.0	1.0
1	2021	37	7.5	280.59779564963054	280.59779564963054	313.15	0.0	283.185	0.0	2.92419	6.306280000000001	994.8860000000001	11.8575	-72.3077	268.817	1.0	3.0	1.0	1.0	1.0
1	2021	37	11.5	299.27531321748063	299.27531321748063	313.15	0.0	291.016	0.0	1.94196	6.742039999999999	995.9399999999999	701.5	436.799	293.793	1.0	3.0	1.0	1.0	1.0
1	2021	37	12.5	302.5150809695855	302.5150809695855	313.15	0.0	293.368	0.0	1.31648	6.96241	995.09	733.025	456.56	305.153	1.0	3.0	1.0	1.0	1.0
1	2021	37	13.0	303.46023375667943	303.46023375667943	313.15	0.0	294.714	0.0	1.32126	7.47242	994.586	723.457	445.376	309.355	1.0	3.0	1.0	1.0	1.0
1	2021	37	14.0	303.0766613149	303.0766613149	313.15	0.0	295.877	0.0	2.09323	7.97965	993.829	660.918	397.761	314.654	1.0	3.0	1.0	1.0	1.0
1	2021	37	14.5	301.1846878070275	301.1846878070275	313.15	0.0	294.853	0.0	2.64103	7.69399	993.749	611.559	358.751	308.789	1.0	3.0	1.0	1.0	1.0
1	2021	37	21.5	281.59363556511596	281.59363556511596	313.15	0.0	281.432	0.0	2.61135	9.59796	994.355	-3.2442	-64.3938	294.808	1.0	3.0	1.0	1.0	1.0
1	2021	37	22.0	281.7202224248495	281.7202224248495	313.15	0.0	281.254	0.0	1.99465	8.64574	994.365	-1.9597	-43.0034	315.937	1.0	3.0	1.0	1.0	1.0
1	2021	38	1.5	278.30500593130563	278.30500593130563	313.15	0.0	281.286	0.0	0.933481	8.99257	992.8710000000001	-4.30622	-70.3407	274.069	1.0	3.0	1.0	1.0	1.0
1	2021	38	2.0	280.1412626025289	280.1412626025289	313.15	0.0	282.055	0.0	2.35799	9.307110000000002	992.554	-2.71914	-79.5508	273.641	1.0	3.0	1.0	1.0	1.0
1	2021	38	2.5	281.1416085151807	281.1416085151807	313.15	0.0	283.012	0.0	3.62319	8.95286	992.2460000000001	-2.90041	-84.7674	273.657	1.0	3.0	1.0	1.0	1.0
1	2021	38	3.0	281.7778584087309	281.7778584087309	313.15	0.0	283.774	0.0	4.77762	8.444550000000001	991.764	-3.32842	-85.8948	275.262	1.0	3.0	1.0	1.0	1.0
1	2021	38	3.5	281.76265984041027	281.76265984041027	313.15	0.0	283.771	0.0	4.43885	8.24907	991.482	-3.48727	-86.3125	274.913	1.0	3.0	1.0	1.0	1.0
1	2021	38	4.0	281.88850453256765	281.88850453256765	313.15	0.0	283.905	0.0	4.6224	8.098840000000001	991.165	-3.48773	-86.8964	274.967	1.0	3.0	1.0	1.0	1.0
1	2021	38	4.5	282.00820892598284	282.00820892598284	313.15	0.0	283.989	0.0	4.32196	7.997649999999999	991.097	-3.85532	-87.1882	275.307	1.0	3.0	1.0	1.0	1.0
1	2021	38	5.0	281.441676540285	281.441676540285	313.15	0.0	283.764	0.0	2.5172	7.83761	991.117	-4.06864	-85.4343	274.862	1.0	3.0	1.0	1.0	1.0
1	2021	38	5.5	280.96997011754604	280.96997011754604	313.15	0.0	283.483	0.0	2.41305	7.681620000000001	991.198	-4.09519	-84.0538	273.87	1.0	3.0	1.0	1.0	1.0
1	2021	38	8.0	279.63357167480467	279.63357167480467	313.15	0.0	281.606	0.0	1.29595	7.71363	992.359	81.1658	-9.87327	270.041	1.0	3.0	1.0	1.0	1.0
1	2021	38	12.5	300.90261189035954	300.90261189035954	313.15	0.0	291.478	0.0	2.01389	11.031300000000002	991.388	729.557	462.194	304.657	1.0	3.0	1.0	1.0	1.0
1	2021	38	13.5	299.7109355718137	299.7109355718137	313.15	0.0	291.437	0.0	3.57767	12.0096	990.732	702.588	447.003	306.644	1.0	3.0	1.0	1.0	1.0
1	2021	38	14.0	298.77112211675376	298.77112211675376	313.15	0.0	290.758	0.0	3.30003	12.0215	990.6160000000001	656.897	409.812	304.685	1.0	3.0	1.0	1.0	1.0
1	2021	38	14.5	297.65833753037253	297.65833753037253	313.15	0.0	290.277	0.0	3.5061	11.978100000000001	990.625	615.167	377.173	303.235	1.0	3.0	1.0	1.0	1.0
1	2021	38	15.0	296.42623223205413	296.42623223205413	313.15	0.0	289.991	0.0	3.00669	11.460799999999999	990.6	513.683	295.419	302.68	1.0	3.0	1.0	1.0	1.0
1	2021	38	15.5	293.9149798357273	293.9149798357273	313.15	0.0	289.724	0.0	2.05718	11.341099999999999	990.612	335.748	160.428	302.785	1.0	3.0	1.0	1.0	1.0
1	2021	38	16.5	291.70171834778427	291.70171834778427	313.15	0.0	287.932	0.0	3.1545	11.369299999999999	990.8100000000001	323.839	158.008	304.931	1.0	3.0	1.0	1.0	1.0
1	2021	38	22.5	283.01241785367176	283.01241785367176	313.15	0.0	282.048	0.0	1.79107	10.4542	991.655	-0.681616	-11.5925	352.808	1.0	3.0	1.0	1.0	1.0
1	2021	39	2.5	282.1481916719696	282.1481916719696	313.15	0.0	280.81	0.0	1.00602	8.65799	991.627	-0.42435	-5.01201	354.718	1.0	3.0	1.0	1.0	1.0
1	2021	39	12.5	297.46395831226135	297.46395831226135	313.15	0.0	286.791	0.0	2.60229	10.6973	993.3139999999999	750.237	484.478	288.547	1.0	3.0	1.0	1.0	1.0
1	2021	39	13.5	297.6184650212911	297.6184650212911	313.15	0.0	286.924	0.0	1.83172	10.5653	992.951	711.493	447.793	288.452	1.0	3.0	1.0	1.0	1.0
1	2021	39	14.0	298.11054592840475	298.11054592840475	313.15	0.0	287.935	0.0	1.56564	10.5993	992.5419999999999	670.659	411.522	291.002	1.0	3.0	1.0	1.0	1.0
1	2021	39	14.5	296.67593634378846	296.67593634378846	313.15	0.0	288.033	0.0	2.79699	10.9232	992.487	616.222	374.163	293.389	1.0	3.0	1.0	1.0	1.0
1	2021	39	15.0	294.57599432833297	294.57599432833297	313.15	0.0	286.913	0.0	3.12877	10.9748	992.554	546.179	321.719	291.098	1.0	3.0	1.0	1.0	1.0
1	2021	39	16.0	289.27819490079565	289.27819490079565	313.15	0.0	284.855	0.0	2.75846	10.623900000000003	992.4689999999999	285.135	128.376	289.169	1.0	3.0	1.0	1.0	1.0
1	2021	39	16.5	289.1798399131029	289.1798399131029	313.15	0.0	284.709	0.0	3.02108	10.5426	992.4680000000001	314.983	147.887	289.359	1.0	3.0	1.0	1.0	1.0
1	2021	40	0.5	282.7922512072739	282.7922512072739	313.15	0.0	281.739	0.0	0.886649	10.3307	994.653	-0.458683	-8.35345	354.864	1.0	3.0	1.0	1.0	1.0
1	2021	40	2.5	282.40175511191404	282.40175511191404	313.15	0.0	281.354	0.0	1.78698	10.055700000000002	993.6460000000001	-0.520939	-8.01165	353.107	1.0	3.0	1.0	1.0	1.0
1	2021	40	4.0	282.25526519247126	282.25526519247126	313.15	0.0	281.18	0.0	1.34639	9.98741	993.132	-0.358432	-7.73988	352.609	1.0	3.0	1.0	1.0	1.0
1	2021	40	7.0	282.32393065734817	282.32393065734817	313.15	0.0	281.511	0.0	1.20486	9.912569999999999	994.521	0.0112807	-8.87305	351.533	1.0	3.0	1.0	1.0	1.0
1	2021	40	13.5	292.80644877201655	292.80644877201655	313.15	0.0	285.431	0.0	2.23886	10.178899999999999	994.171	461.564	309.07	329.03	1.0	3.0	1.0	1.0	1.0
1	2021	40	14.0	293.2629575402365	293.2629575402365	313.15	0.0	285.511	0.0	2.76012	10.2061	993.892	501.751	340.843	330.765	1.0	3.0	1.0	1.0	1.0
1	2021	40	14.5	290.71351498323935	290.71351498323935	313.15	0.0	284.995	0.0	2.63303	10.2573	993.458	332.002	207.861	326.892	1.0	3.0	1.0	1.0	1.0
1	2021	40	15.0	288.76241467466417	288.76241467466417	313.15	0.0	284.396	0.0	3.05683	10.118099999999998	993.421	233.399	145.405	338.309	1.0	3.0	1.0	1.0	1.0
1	2021	40	16.0	287.3558088259422	287.3558088259422	313.15	0.0	284.025	0.0	3.94754	9.9533	993.4910000000001	178.309	99.7702	332.427	1.0	3.0	1.0	1.0	1.0
1	2021	40	20.0	283.12438289583656	283.12438289583656	313.15	0.0	282.475	0.0	0.473972	10.031699999999999	994.6850000000001	-0.484318	-12.7722	352.447	1.0	3.0	1.0	1.0	1.0
1	2021	41	2.0	282.86511199445965	282.86511199445965	313.15	0.0	282.095	0.0	2.72921	10.4026	994.747	-0.372622	-8.0911	355.293	1.0	3.0	1.0	1.0	1.0
1	2021	41	4.0	281.3747820978579	281.3747820978579	313.15	0.0	281.029	0.0	4.3004	9.78717	994.4319999999999	-2.14555	-56.3202	301.31	1.0	3.0	1.0	1.0	1.0
1	2021	41	11.0	297.16058491861236	297.16058491861236	313.15	0.0	289.755	0.0	1.71329	10.1302	995.913	653.874	422.588	308.573	1.0	3.0	1.0	1.0	1.0
1	2021	41	11.5	299.0082399321515	299.0082399321515	313.15	0.0	291.202	0.0	2.34188	9.34867	995.6310000000001	695.917	454.316	313.595	1.0	3.0	1.0	1.0	1.0
1	2021	41	12.0	299.7129694492304	299.7129694492304	313.15	0.0	291.592	0.0	3.26119	9.64921	995.357	720.81	474.739	315.884	1.0	3.0	1.0	1.0	1.0
1	2021	41	12.5	299.3570069381086	299.3570069381086	313.15	0.0	290.86	0.0	3.50327	9.91124	995.218	732.092	483.759	314.018	1.0	3.0	1.0	1.0	1.0
1	2021	41	13.0	299.4710013359097	299.4710013359097	313.15	0.0	290.878	0.0	3.83809	9.64337	994.952	725.666	476.605	313.985	1.0	3.0	1.0	1.0	1.0
1	2021	41	13.5	299.14003519247166	299.14003519247166	313.15	0.0	291.177	0.0	4.28151	9.510449999999999	994.499	704.155	459.534	314.588	1.0	3.0	1.0	1.0	1.0
1	2021	41	14.0	296.56902835647423	296.56902835647423	313.15	0.0	290.07	0.0	6.79811	9.20782	994.0600000000001	667.755	438.187	310.618	1.0	3.0	1.0	1.0	1.0
1	2021	41	14.5	296.005885493727	296.005885493727	313.15	0.0	290.034	0.0	5.80762	8.95049	993.8539999999999	616.227	392.482	308.94	1.0	3.0	1.0	1.0	1.0
1	2021	41	15.0	295.898868273811	295.898868273811	313.15	0.0	289.537	0.0	3.90206	9.39611	993.9739999999999	544.25	329.237	307.192	1.0	3.0	1.0	1.0	1.0
1	2021	41	15.5	292.4202580227716	292.4202580227716	313.15	0.0	287.724	0.0	6.1464	9.82302	993.87	465.189	273.778	301.461	1.0	3.0	1.0	1.0	1.0
1	2021	41	16.0	290.64805306046384	290.64805306046384	313.15	0.0	286.961	0.0	5.57593	10.1494	993.8380000000001	372.213	198.394	298.254	1.0	3.0	1.0	1.0	1.0
1	2021	41	21.0	282.9153779791007	282.9153779791007	313.15	0.0	282.932	0.0	5.28484	10.634300000000001	995.8319999999999	-2.77819	-70.7176	295.177	1.0	3.0	1.0	1.0	1.0
1	2021	41	21.5	282.66375584556823	282.66375584556823	313.15	0.0	282.826	0.0	3.89941	10.6874	995.8710000000001	-3.01897	-70.8528	294.071	1.0	3.0	1.0	1.0	1.0
1	2021	42	0.5	282.4156507392015	282.4156507392015	313.15	0.0	282.625	0.0	5.15026	10.556500000000002	995.283	-3.00158	-79.6153	284.252	1.0	3.0	1.0	1.0	1.0
1	2021	42	1.0	282.53130337728646	282.53130337728646	313.15	0.0	282.791	0.0	5.66253	10.5189	995.3489999999999	-3.0826	-79.9262	284.442	1.0	3.0	1.0	1.0	1.0
1	2021	42	4.0	282.12293538464047	282.12293538464047	313.15	0.0	281.989	0.0	3.41962	9.93919	994.863	-2.65047	-57.9408	303.827	1.0	3.0	1.0	1.0	1.0
1	2021	42	5.0	282.25081738764004	282.25081738764004	313.15	0.0	281.459	0.0	2.6525	8.32827	994.8230000000001	-0.921486	-17.181	343.392	1.0	3.0	1.0	1.0	1.0
1	2021	42	6.5	282.1468770078879	282.1468770078879	313.15	0.0	282.076	0.0	3.16688	10.616900000000001	995.2489999999999	-2.87753	-55.243	307.209	1.0	3.0	1.0	1.0	1.0
1	2021	42	12.0	297.5941346520249	297.5941346520249	313.15	0.0	289.027	0.0	3.04755	11.602300000000001	995.8019999999999	718.995	486.442	317.513	1.0	3.0	1.0	1.0	1.0
1	2021	42	12.5	296.3547437411184	296.3547437411184	313.15	0.0	288.69	0.0	2.43385	11.7368	995.407	568.383	363.989	315.083	1.0	3.0	1.0	1.0	1.0
1	2021	42	13.0	295.0827987324064	295.0827987324064	313.15	0.0	288.659	0.0	4.19036	10.9939	995.17	520.425	335.063	319.913	1.0	3.0	1.0	1.0	1.0
1	2021	42	14.5	291.19990002020603	291.19990002020603	313.15	0.0	287.336	0.0	4.07583	10.7412	994.521	270.142	173.244	347.567	1.0	3.0	1.0	1.0	1.0
1	2021	42	15.0	290.46583126580197	290.46583126580197	313.15	0.0	287.069	0.0	3.50709	10.4848	994.5319999999999	222.417	132.385	344.113	1.0	3.0	1.0	1.0	1.0
1	2021	42	15.5	289.59867705591085	289.59867705591085	313.15	0.0	286.898	0.0	3.75971	10.0148	994.298	194.241	112.569	343.961	1.0	3.0	1.0	1.0	1.0
1	2021	42	16.0	289.09612859722864	289.09612859722864	313.15	0.0	286.611	0.0	3.85681	9.96612	994.456	180.628	98.1519	339.501	1.0	3.0	1.0	1.0	1.0
1	2021	42	16.5	287.36144116597944	287.36144116597944	313.15	0.0	285.991	0.0	3.74473	9.47742	994.8050000000001	85.0894	28.5202	341.435	1.0	3.0	1.0	1.0	1.0
1	2021	42	19.5	283.7844171026152	283.7844171026152	313.15	0.0	283.488	0.0	3.86851	10.0533	993.357	-1.44288	-35.8685	333.364	1.0	3.0	1.0	1.0	1.0
1	2021	42	21.0	282.79470520668525	282.79470520668525	313.15	0.0	283.669	0.0	3.762	9.54457	993.4269999999999	-3.19934	-73.203	292.695	1.0	3.0	1.0	1.0	1.0
1	2021	43	6.0	282.1695089335011	282.1695089335011	313.15	0.0	282.26	0.0	6.43087	10.180299999999999	993.1160000000001	-2.40969	-65.8108	295.208	1.0	3.0	1.0	1.0	1.0
1	2021	43	6.5	282.65245514599246	282.65245514599246	313.15	0.0	282.577	0.0	5.94118	10.458099999999998	993.5169999999999	-0.63767	-17.6087	344.294	1.0	3.0	1.0	1.0	1.0
1	2021	43	9.5	284.3915664044073	284.3915664044073	313.15	0.0	283.087	0.0	4.79048	10.426099999999998	995.117	146.477	104.243	347.434	1.0	3.0	1.0	1.0	1.0
1	2021	43	11.5	289.9226299607731	289.9226299607731	313.15	0.0	285.531	0.0	6.06645	9.442039999999999	994.1510000000001	579.851	418.823	325.179	1.0	3.0	1.0	1.0	1.0
1	2021	43	13.5	293.91695041937857	293.91695041937857	313.15	0.0	286.89	0.0	6.1398	10.034	993.266	739.751	496.788	292.812	1.0	3.0	1.0	1.0	1.0
1	2021	43	14.0	293.8988396753091	293.8988396753091	313.15	0.0	287.235	0.0	6.2282	9.72489	993.1569999999999	693.604	454.476	291.259	1.0	3.0	1.0	1.0	1.0
1	2021	43	14.5	293.3383585162876	293.3383585162876	313.15	0.0	287.63	0.0	6.6368	9.52894	992.402	642.279	410.991	290.556	1.0	3.0	1.0	1.0	1.0
1	2021	43	15.0	292.6069253402435	292.6069253402435	313.15	0.0	287.699	0.0	5.60879	9.47673	991.8780000000002	571.768	352.443	290.944	1.0	3.0	1.0	1.0	1.0
1	2021	43	15.5	292.20887237907124	292.20887237907124	313.15	0.0	287.376	0.0	3.69978	10.0828	992.197	480.811	276.127	291.49	1.0	3.0	1.0	1.0	1.0
1	2021	43	16.0	289.74142438741524	289.74142438741524	313.15	0.0	285.657	0.0	4.80078	10.1738	992.2289999999999	385.993	202.512	286.602	1.0	3.0	1.0	1.0	1.0
1	2021	43	19.5	282.4860770155823	282.4860770155823	313.15	0.0	282.627	0.0	5.2679	10.3356	992.8389999999999	-3.23229	-82.8006	281.478	1.0	3.0	1.0	1.0	1.0
1	2021	43	20.5	282.6326848733712	282.6326848733712	313.15	0.0	282.958	0.0	4.81546	10.1508	992.337	-2.97503	-74.5587	290.218	1.0	3.0	1.0	1.0	1.0
1	2021	43	21.0	282.54415232617004	282.54415232617004	313.15	0.0	283.151	0.0	3.71828	9.89071	992.6030000000001	-2.94024	-69.753	294.795	1.0	3.0	1.0	1.0	1.0
1	2021	43	21.5	282.66888204856343	282.66888204856343	313.15	0.0	283.401	0.0	3.31622	9.68369	992.6030000000001	-2.84457	-69.6669	295.495	1.0	3.0	1.0	1.0	1.0
1	2021	43	22.0	282.5165665046923	282.5165665046923	313.15	0.0	283.671	0.0	1.94874	9.210139999999999	992.7750000000001	-3.54953	-78.2371	286.883	1.0	3.0	1.0	1.0	1.0
1	2021	43	22.5	282.88585043879294	282.88585043879294	313.15	0.0	283.871	0.0	4.91826	9.112449999999999	992.9480000000001	-3.04278	-76.3451	289.961	1.0	3.0	1.0	1.0	1.0
1	2021	43	23.0	282.8474609914987	282.8474609914987	313.15	0.0	283.466	0.0	5.0653	9.530449999999998	993.2010000000001	-3.24832	-72.5754	293.105	1.0	3.0	1.0	1.0	1.0
1	2021	43	23.5	282.531622330931	282.531622330931	313.15	0.0	283.21	0.0	3.31269	9.58858	993.218	-2.71731	-59.8963	304.174	1.0	3.0	1.0	1.0	1.0
1	2021	44	1.0	283.21605447233355	283.21605447233355	313.15	0.0	282.928	0.0	6.88076	10.861500000000001	994.0980000000001	-1.31562	-32.4039	333.363	1.0	3.0	1.0	1.0	1.0
1	2021	44	1.5	283.1053076908309	283.1053076908309	313.15	0.0	282.744	0.0	5.98735	10.7466	994.1189999999999	-1.03043	-25.2299	339.831	1.0	3.0	1.0	1.0	1.0
1	2021	44	4.5	281.2861450418801	281.2861450418801	313.15	0.0	282.174	0.0	1.99011	8.91804	991.965	-2.68481	-66.9503	291.291	1.0	3.0	1.0	1.0	1.0
1	2021	44	6.0	281.86012142470463	281.86012142470463	313.15	0.0	283.08	0.0	3.73168	8.544189999999999	992.2429999999999	-2.80108	-67.0014	293.94	1.0	3.0	1.0	1.0	1.0
1	2021	44	7.0	281.2249726474561	281.2249726474561	313.15	0.0	282.449	0.0	3.22744	9.11807	993.3789999999999	-0.656896	-69.9124	285.683	1.0	3.0	1.0	1.0	1.0
1	2021	44	9.0	285.3255423135661	285.3255423135661	313.15	0.0	283.624	0.0	3.96133	10.5799	994.9310000000002	175.983	100.041	325.714	1.0	3.0	1.0	1.0	1.0
1	2021	44	12.0	290.25762920788003	290.25762920788003	313.15	0.0	285.541	0.0	6.45993	10.5606	994.81	443.845	316.736	339.864	1.0	3.0	1.0	1.0	1.0
1	2021	44	12.5	290.48499230503927	290.48499230503927	313.15	0.0	285.493	0.0	6.70224	10.4521	994.486	514.917	363.369	328.712	1.0	3.0	1.0	1.0	1.0
1	2021	44	13.0	290.9111761471038	290.9111761471038	313.15	0.0	285.725	0.0	5.9944	10.600699999999998	993.931	453.857	331.366	349.738	1.0	3.0	1.0	1.0	1.0
1	2021	44	14.0	290.16224611234867	290.16224611234867	313.15	0.0	284.4	0.0	4.76561	11.2923	993.3789999999999	438.377	341.405	367.342	1.0	3.0	1.0	1.0	1.0
1	2021	44	14.5	289.2483769458037	289.2483769458037	313.15	0.0	283.91	0.0	4.1451	11.867799999999999	993.009	440.666	350.148	369.706	1.0	3.0	1.0	1.0	1.0
1	2021	44	15.0	290.32630632635954	290.32630632635954	313.15	0.0	284.571	0.0	4.48536	12.1607	992.579	430.815	326.474	365.461	1.0	3.0	1.0	1.0	1.0
1	2021	44	15.5	290.27858946818196	290.27858946818196	313.15	0.0	285.087	0.0	4.46544	11.984000000000002	992.255	358.244	258.661	360.154	1.0	3.0	1.0	1.0	1.0
1	2021	44	16.0	290.2050512330406	290.2050512330406	313.15	0.0	285.105	0.0	5.47106	11.6483	991.898	417.264	283.555	343.65	1.0	3.0	1.0	1.0	1.0
1	2021	44	20.0	282.1898760590001	282.1898760590001	313.15	0.0	282.329	0.0	6.47112	9.682670000000002	992.325	-3.54449	-84.7581	277.683	1.0	3.0	1.0	1.0	1.0
1	2021	44	20.5	281.92484920576277	281.92484920576277	313.15	0.0	282.156	0.0	6.05368	9.567720000000001	992.649	-3.78116	-86.366	274.982	1.0	3.0	1.0	1.0	1.0
1	2021	44	21.0	281.70322434860736	281.70322434860736	313.15	0.0	282.082	0.0	5.34191	9.29522	992.8520000000001	-4.13135	-89.5185	271.072	1.0	3.0	1.0	1.0	1.0
1	2021	44	21.5	281.52947768972155	281.52947768972155	313.15	0.0	282.012	0.0	4.87102	9.17062	993.117	-4.0755	-87.4062	272.369	1.0	3.0	1.0	1.0	1.0
1	2021	44	22.0	281.48947128328143	281.48947128328143	313.15	0.0	281.926	0.0	5.4881	9.087060000000001	992.9889999999999	-3.9812	-87.2293	272.163	1.0	3.0	1.0	1.0	1.0
1	2021	44	22.5	281.4531687343594	281.4531687343594	313.15	0.0	281.791	0.0	5.65564	9.253210000000001	992.9889999999999	-3.79901	-85.1489	273.867	1.0	3.0	1.0	1.0	1.0
1	2021	44	23.5	281.1586875245405	281.1586875245405	313.15	0.0	281.7	0.0	4.05252	9.28406	992.981	-4.01004	-84.7686	273.262	1.0	3.0	1.0	1.0	1.0
1	2021	45	0.0	281.2517586919447	281.2517586919447	313.15	0.0	281.743	0.0	5.44247	9.21325	992.9889999999999	-3.90064	-85.4121	272.835	1.0	3.0	1.0	1.0	1.0
1	2021	45	0.5	281.17577452364964	281.17577452364964	313.15	0.0	281.571	0.0	5.11707	9.18273	992.836	-3.78116	-83.8316	273.877	1.0	3.0	1.0	1.0	1.0
1	2021	45	1.0	280.838477550992	280.838477550992	313.15	0.0	281.42	0.0	3.87943	9.024149999999999	993.198	-3.97022	-83.9344	272.51	1.0	3.0	1.0	1.0	1.0
1	2021	45	1.5	280.31894728965955	280.31894728965955	313.15	0.0	281.317	0.0	2.74081	8.4069	993.117	-4.07733	-83.4248	270.864	1.0	3.0	1.0	1.0	1.0
1	2021	45	2.0	280.28628564264875	280.28628564264875	313.15	0.0	281.295	0.0	2.89453	8.16358	993.258	-3.90292	-83.3911	270.57	1.0	3.0	1.0	1.0	1.0
1	2021	45	2.5	280.2159745875651	280.2159745875651	313.15	0.0	281.209	0.0	3.10611	8.165890000000001	993.268	-3.8132	-83.1046	270.512	1.0	3.0	1.0	1.0	1.0
1	2021	45	3.0	280.1653063720187	280.1653063720187	313.15	0.0	281.102	0.0	3.02245	8.4085	993.2330000000001	-4.07092	-82.1129	271.209	1.0	3.0	1.0	1.0	1.0
1	2021	45	4.0	279.91432975096507	279.91432975096507	313.15	0.0	281.012	0.0	3.08393	7.712250000000001	993.2719999999999	-3.78207	-81.1039	270.856	1.0	3.0	1.0	1.0	1.0
1	2021	45	5.0	279.5041554570501	279.5041554570501	313.15	0.0	280.645	0.0	2.47848	7.671399999999999	993.295	-3.67587	-79.8664	270.245	1.0	3.0	1.0	1.0	1.0
1	2021	45	5.5	279.62595765035735	279.62595765035735	313.15	0.0	280.715	0.0	3.1293	7.4736199999999995	993.4839999999999	-3.51657	-80.2199	270.213	1.0	3.0	1.0	1.0	1.0
1	2021	45	6.5	279.12318027391007	279.12318027391007	313.15	0.0	280.576	0.0	1.79015	7.519089999999999	993.8560000000001	-3.63376	-77.8338	270.495	1.0	3.0	1.0	1.0	1.0
1	2021	45	7.0	279.0851447377627	279.0851447377627	313.15	0.0	280.459	0.0	2.31981	7.58743	994.028	0.0814819	-74.7268	270.104	1.0	3.0	1.0	1.0	1.0
1	2021	45	9.0	285.07554980583024	285.07554980583024	313.15	0.0	282.601	0.0	3.87915	7.66929	995.6360000000001	352.854	195.938	278.164	1.0	3.0	1.0	1.0	1.0
1	2021	45	9.5	287.2106542255091	287.2106542255091	313.15	0.0	283.464	0.0	3.50978	7.808590000000001	995.476	433.804	258.47	281.753	1.0	3.0	1.0	1.0	1.0
1	2021	45	10.0	289.4282292075725	289.4282292075725	313.15	0.0	284.489	0.0	4.46471	7.730739999999999	995.544	565.255	360.974	284.2	1.0	3.0	1.0	1.0	1.0
1	2021	45	12.0	295.33772408438375	295.33772408438375	313.15	0.0	286.718	0.0	4.68521	7.935410000000001	995.5330000000001	756.791	508.783	293.583	1.0	3.0	1.0	1.0	1.0
1	2021	45	12.5	295.99471582944904	295.99471582944904	313.15	0.0	287.083	0.0	4.95572	7.9462399999999995	995.07	774.054	521.014	295.533	1.0	3.0	1.0	1.0	1.0
1	2021	45	13.0	295.9498048003108	295.9498048003108	313.15	0.0	287.189	0.0	4.86217	8.0348	994.9639999999999	750.6	501.736	296.186	1.0	3.0	1.0	1.0	1.0
1	2021	45	13.5	295.6166912741028	295.6166912741028	313.15	0.0	287.359	0.0	4.65703	7.891509999999999	994.502	694.238	457.189	298.472	1.0	3.0	1.0	1.0	1.0
1	2021	45	14.0	293.962352766274	293.962352766274	313.15	0.0	287.304	0.0	6.85182	7.6887300000000005	994.486	657.339	432.052	297.581	1.0	3.0	1.0	1.0	1.0
1	2021	45	14.5	292.4702699140444	292.4702699140444	313.15	0.0	285.952	0.0	6.00188	8.55257	994.54	608.366	393.121	294.882	1.0	3.0	1.0	1.0	1.0
1	2021	45	15.0	293.16579501100546	293.16579501100546	313.15	0.0	286.51	0.0	4.03453	8.302240000000001	994.696	558.29	345.713	297.059	1.0	3.0	1.0	1.0	1.0
1	2021	45	19.5	282.3663792623514	282.3663792623514	313.15	0.0	283.09	0.0	3.53348	8.3642	996.082	-3.21719	-71.1875	292.369	1.0	3.0	1.0	1.0	1.0
1	2021	45	20.0	281.8881781488255	281.8881781488255	313.15	0.0	282.66	0.0	2.38997	8.7616	996.545	-3.4653	-69.5593	291.825	1.0	3.0	1.0	1.0	1.0
1	2021	45	21.0	281.27614899465135	281.27614899465135	313.15	0.0	282.292	0.0	2.0068	9.02312	996.948	-3.25427	-71.3496	287.286	1.0	3.0	1.0	1.0	1.0
1	2021	45	22.0	281.71274711651506	281.71274711651506	313.15	0.0	282.81	0.0	3.54343	8.800220000000001	996.553	-2.87386	-68.8142	291.541	1.0	3.0	1.0	1.0	1.0
1	2021	45	22.5	281.6701427821991	281.6701427821991	313.15	0.0	282.799	0.0	2.92087	8.74353	996.8169999999999	-2.93841	-67.0314	293.123	1.0	3.0	1.0	1.0	1.0
1	2021	45	23.5	281.5865493576859	281.5865493576859	313.15	0.0	282.524	0.0	2.43589	9.24117	996.778	-2.76308	-63.5276	296.074	1.0	3.0	1.0	1.0	1.0
1	2021	46	0.0	281.84289072581817	281.84289072581817	313.15	0.0	282.576	0.0	2.75343	9.64314	996.759	-2.7141	-63.9539	296.848	1.0	3.0	1.0	1.0	1.0
1	2021	46	1.5	282.1712900642494	282.1712900642494	313.15	0.0	282.514	0.0	4.29763	10.304599999999999	996.7919999999999	-2.94299	-66.4355	295.737	1.0	3.0	1.0	1.0	1.0
1	2021	46	2.0	281.824498792369	281.824498792369	313.15	0.0	282.349	0.0	3.38282	10.2225	996.6510000000001	-3.32431	-69.8709	291.01	1.0	3.0	1.0	1.0	1.0
1	2021	46	4.0	283.1076857126903	283.1076857126903	313.15	0.0	283.079	0.0	4.5213	10.9652	996.082	-1.54496	-36.5404	329.1	1.0	3.0	1.0	1.0	1.0
1	2021	46	5.5	282.86603074322045	282.86603074322045	313.15	0.0	282.829	0.0	5.18787	10.8276	995.863	-1.8979	-47.9748	316.82	1.0	3.0	1.0	1.0	1.0
